time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,city,latitude,longitude
2024-01-01,14.5,7.4,10.5,0.0,0.0,0.0,9.7,San Francisco,37.7749,-122.4194
2024-01-02,15.4,8.1,11.4,14.0,14.0,0.0,33.8,San Francisco,37.7749,-122.4194
2024-01-03,13.5,8.6,10.9,2.0,2.0,0.0,21.0,San Francisco,37.7749,-122.4194
2024-01-04,14.7,6.8,10.7,0.3,0.3,0.0,15.3,San Francisco,37.7749,-122.4194
2024-01-05,15.8,8.5,11.4,0.5,0.5,0.0,15.6,San Francisco,37.7749,-122.4194
2024-01-06,13.1,7.5,10.1,4.1,4.1,0.0,35.6,San Francisco,37.7749,-122.4194
2024-01-07,11.9,4.7,7.8,0.0,0.0,0.0,16.4,San Francisco,37.7749,-122.4194
2024-01-08,11.1,4.5,8.2,0.0,0.0,0.0,11.8,San Francisco,37.7749,-122.4194
2024-01-09,13.9,8.7,11.1,6.5,6.5,0.0,27.2,San Francisco,37.7749,-122.4194
2024-01-10,12.7,7.9,10.5,3.8,3.8,0.0,36.3,San Francisco,37.7749,-122.4194
2024-01-11,11.7,4.6,8.4,0.0,0.0,0.0,28.4,San Francisco,37.7749,-122.4194
2024-01-12,12.1,4.8,8.5,0.0,0.0,0.0,14.4,San Francisco,37.7749,-122.4194
2024-01-13,13.2,8.4,10.9,12.7,12.7,0.0,35.7,San Francisco,37.7749,-122.4194
2024-01-14,14.1,8.2,11.8,0.4,0.4,0.0,34.4,San Francisco,37.7749,-122.4194
2024-01-15,14.1,7.9,10.3,0.0,0.0,0.0,13.2,San Francisco,37.7749,-122.4194
2024-01-16,12.9,7.4,10.2,13.7,13.7,0.0,16.3,San Francisco,37.7749,-122.4194
2024-01-17,14.6,8.7,11.6,0.4,0.4,0.0,19.6,San Francisco,37.7749,-122.4194
2024-01-18,15.2,7.8,10.7,0.0,0.0,0.0,11.0,San Francisco,37.7749,-122.4194
2024-01-19,13.0,8.6,10.8,13.1,13.1,0.0,11.8,San Francisco,37.7749,-122.4194
2024-01-20,14.7,12.1,13.0,10.0,10.0,0.0,27.3,San Francisco,37.7749,-122.4194
2024-01-21,16.1,11.7,13.5,9.5,9.5,0.0,28.6,San Francisco,37.7749,-122.4194
2024-01-22,14.6,11.8,13.1,17.7,17.7,0.0,37.2,San Francisco,37.7749,-122.4194
2024-01-23,15.0,10.9,12.6,0.5,0.5,0.0,22.9,San Francisco,37.7749,-122.4194
2024-01-24,15.3,11.2,12.9,6.1,6.1,0.0,23.3,San Francisco,37.7749,-122.4194
2024-01-25,14.6,9.2,12.1,0.3,0.3,0.0,21.8,San Francisco,37.7749,-122.4194
2024-01-26,16.9,8.9,12.3,0.0,0.0,0.0,12.6,San Francisco,37.7749,-122.4194
2024-01-27,16.8,10.4,12.8,0.0,0.0,0.0,17.8,San Francisco,37.7749,-122.4194
2024-01-28,20.4,10.0,14.3,0.0,0.0,0.0,21.4,San Francisco,37.7749,-122.4194
2024-01-29,19.4,9.3,13.4,0.0,0.0,0.0,15.0,San Francisco,37.7749,-122.4194
2024-01-30,15.9,10.3,13.0,0.0,0.0,0.0,18.7,San Francisco,37.7749,-122.4194
2024-01-31,14.8,12.8,13.6,38.4,38.4,0.0,34.7,San Francisco,37.7749,-122.4194
2024-02-01,13.4,10.5,11.7,15.6,15.6,0.0,21.6,San Francisco,37.7749,-122.4194
2024-02-02,12.6,8.9,10.6,4.8,4.8,0.0,23.8,San Francisco,37.7749,-122.4194
2024-02-03,12.2,8.3,10.1,8.3,8.3,0.0,20.2,San Francisco,37.7749,-122.4194
2024-02-04,15.2,9.8,12.3,37.3,37.3,0.0,55.2,San Francisco,37.7749,-122.4194
2024-02-05,13.4,9.7,11.6,8.2,8.2,0.0,39.0,San Francisco,37.7749,-122.4194
2024-02-06,12.9,7.5,10.1,0.7,0.7,0.0,17.7,San Francisco,37.7749,-122.4194
2024-02-07,11.8,7.9,9.9,7.4,7.4,0.0,36.0,San Francisco,37.7749,-122.4194
2024-02-08,13.1,4.7,8.4,0.1,0.1,0.0,15.7,San Francisco,37.7749,-122.4194
2024-02-09,12.1,5.8,8.6,0.0,0.0,0.0,14.0,San Francisco,37.7749,-122.4194
2024-02-10,15.5,5.9,10.2,0.0,0.0,0.0,21.2,San Francisco,37.7749,-122.4194
2024-02-11,14.1,7.7,10.6,0.0,0.0,0.0,12.2,San Francisco,37.7749,-122.4194
2024-02-12,13.9,7.1,9.6,0.0,0.0,0.0,13.0,San Francisco,37.7749,-122.4194
2024-02-13,13.9,8.1,10.6,0.2,0.2,0.0,14.1,San Francisco,37.7749,-122.4194
2024-02-14,14.3,9.8,11.6,10.6,10.6,0.0,31.4,San Francisco,37.7749,-122.4194
2024-02-15,15.1,9.9,12.1,1.0,1.0,0.0,18.5,San Francisco,37.7749,-122.4194
2024-02-16,15.9,9.4,11.8,0.0,0.0,0.0,9.2,San Francisco,37.7749,-122.4194
2024-02-17,14.6,10.1,12.4,26.7,26.7,0.0,34.9,San Francisco,37.7749,-122.4194
2024-02-18,18.2,11.0,13.5,16.3,16.3,0.0,32.8,San Francisco,37.7749,-122.4194
2024-02-19,14.9,11.8,13.2,11.9,11.9,0.0,42.6,San Francisco,37.7749,-122.4194
2024-02-20,14.0,9.6,11.9,12.3,12.3,0.0,25.2,San Francisco,37.7749,-122.4194
2024-02-21,13.5,8.6,11.0,1.2,1.2,0.0,16.0,San Francisco,37.7749,-122.4194
2024-02-22,15.2,8.3,11.3,0.0,0.0,0.0,12.7,San Francisco,37.7749,-122.4194
2024-02-23,17.5,7.5,11.8,0.0,0.0,0.0,18.7,San Francisco,37.7749,-122.4194
2024-02-24,20.5,8.0,13.3,0.0,0.0,0.0,15.3,San Francisco,37.7749,-122.4194
2024-02-25,15.1,8.6,11.9,0.0,0.0,0.0,21.8,San Francisco,37.7749,-122.4194
2024-02-26,15.2,9.4,12.3,0.1,0.1,0.0,23.0,San Francisco,37.7749,-122.4194
2024-02-27,14.1,6.6,10.3,0.0,0.0,0.0,19.5,San Francisco,37.7749,-122.4194
2024-02-28,15.7,6.8,10.8,0.0,0.0,0.0,18.9,San Francisco,37.7749,-122.4194
2024-02-29,14.0,11.2,12.4,7.3,7.3,0.0,39.8,San Francisco,37.7749,-122.4194
2024-03-01,12.5,10.1,11.3,12.4,12.4,0.0,43.0,San Francisco,37.7749,-122.4194
2024-03-02,10.6,8.2,9.5,10.3,10.2,0.07,45.9,San Francisco,37.7749,-122.4194
2024-03-03,12.1,8.4,9.8,3.7,3.7,0.0,29.9,San Francisco,37.7749,-122.4194
2024-03-04,13.5,7.2,10.4,0.1,0.1,0.0,17.9,San Francisco,37.7749,-122.4194
2024-03-05,15.1,10.7,12.3,2.2,2.2,0.0,25.1,San Francisco,37.7749,-122.4194
2024-03-06,13.9,10.1,11.6,21.9,21.9,0.0,16.8,San Francisco,37.7749,-122.4194
2024-03-07,15.4,6.9,10.8,0.0,0.0,0.0,21.5,San Francisco,37.7749,-122.4194
2024-03-08,15.8,7.1,11.1,0.0,0.0,0.0,18.0,San Francisco,37.7749,-122.4194
2024-03-09,14.5,8.4,11.6,0.0,0.0,0.0,22.2,San Francisco,37.7749,-122.4194
2024-03-10,14.4,9.0,11.8,6.7,6.7,0.0,22.9,San Francisco,37.7749,-122.4194
2024-03-11,13.1,8.2,11.5,7.6,7.6,0.0,20.4,San Francisco,37.7749,-122.4194
2024-03-12,14.6,10.9,12.5,5.2,5.2,0.0,27.4,San Francisco,37.7749,-122.4194
2024-03-13,16.4,7.0,11.7,0.0,0.0,0.0,24.5,San Francisco,37.7749,-122.4194
2024-03-14,18.0,11.2,14.2,0.0,0.0,0.0,36.7,San Francisco,37.7749,-122.4194
2024-03-15,21.0,12.2,15.8,0.0,0.0,0.0,30.5,San Francisco,37.7749,-122.4194
2024-03-16,17.5,9.6,13.1,0.0,0.0,0.0,22.8,San Francisco,37.7749,-122.4194
2024-03-17,16.2,10.1,12.8,0.0,0.0,0.0,21.4,San Francisco,37.7749,-122.4194
2024-03-18,16.2,10.8,12.8,0.0,0.0,0.0,20.0,San Francisco,37.7749,-122.4194
2024-03-19,14.8,11.1,12.6,0.0,0.0,0.0,26.6,San Francisco,37.7749,-122.4194
2024-03-20,15.3,8.7,12.2,0.0,0.0,0.0,23.5,San Francisco,37.7749,-122.4194
2024-03-21,16.3,9.9,13.0,0.0,0.0,0.0,17.0,San Francisco,37.7749,-122.4194
2024-03-22,17.5,10.9,13.3,11.1,11.1,0.0,32.9,San Francisco,37.7749,-122.4194
2024-03-23,13.2,10.1,11.3,13.8,13.8,0.0,28.5,San Francisco,37.7749,-122.4194
2024-03-24,15.0,10.1,12.0,0.6,0.6,0.0,27.8,San Francisco,37.7749,-122.4194
2024-03-25,14.1,9.6,11.8,0.0,0.0,0.0,30.6,San Francisco,37.7749,-122.4194
2024-03-26,14.9,9.6,12.1,0.0,0.0,0.0,26.4,San Francisco,37.7749,-122.4194
2024-03-27,14.4,9.9,12.2,7.3,7.3,0.0,31.0,San Francisco,37.7749,-122.4194
2024-03-28,13.9,9.9,12.1,0.7,0.7,0.0,27.6,San Francisco,37.7749,-122.4194
2024-03-29,12.6,9.4,10.4,20.3,20.3,0.0,39.1,San Francisco,37.7749,-122.4194
2024-03-30,15.5,9.6,11.9,1.4,1.4,0.0,22.3,San Francisco,37.7749,-122.4194
2024-03-31,15.6,8.4,11.8,0.2,0.2,0.0,22.0,San Francisco,37.7749,-122.4194
2024-04-01,17.9,8.3,12.5,0.0,0.0,0.0,26.3,San Francisco,37.7749,-122.4194
2024-04-02,15.2,9.7,12.4,0.0,0.0,0.0,20.4,San Francisco,37.7749,-122.4194
2024-04-03,14.4,10.1,12.1,0.0,0.0,0.0,35.3,San Francisco,37.7749,-122.4194
2024-04-04,10.8,6.8,9.1,7.7,7.7,0.0,28.0,San Francisco,37.7749,-122.4194
2024-04-05,12.9,5.8,9.2,0.3,0.3,0.0,31.4,San Francisco,37.7749,-122.4194
2024-04-06,12.9,6.2,10.0,0.0,0.0,0.0,23.9,San Francisco,37.7749,-122.4194
2024-04-07,15.3,7.4,11.3,0.8,0.8,0.0,26.8,San Francisco,37.7749,-122.4194
2024-04-08,18.1,7.4,13.0,0.0,0.0,0.0,26.9,San Francisco,37.7749,-122.4194
2024-04-09,16.2,9.4,12.6,0.0,0.0,0.0,18.2,San Francisco,37.7749,-122.4194
2024-04-10,22.6,9.6,14.3,0.0,0.0,0.0,20.9,San Francisco,37.7749,-122.4194
2024-04-11,19.0,10.2,13.9,0.0,0.0,0.0,22.7,San Francisco,37.7749,-122.4194
2024-04-12,14.4,10.4,12.3,0.3,0.3,0.0,30.1,San Francisco,37.7749,-122.4194
2024-04-13,12.9,8.6,10.6,14.6,14.6,0.0,30.2,San Francisco,37.7749,-122.4194
2024-04-14,14.1,7.3,10.3,3.2,3.2,0.0,23.8,San Francisco,37.7749,-122.4194
2024-04-15,15.0,8.2,11.7,0.2,0.2,0.0,20.5,San Francisco,37.7749,-122.4194
2024-04-16,17.8,9.4,12.9,0.0,0.0,0.0,22.8,San Francisco,37.7749,-122.4194
2024-04-17,21.4,9.5,14.7,0.0,0.0,0.0,21.0,San Francisco,37.7749,-122.4194
2024-04-18,20.4,9.9,13.4,0.0,0.0,0.0,24.2,San Francisco,37.7749,-122.4194
2024-04-19,14.4,10.6,12.3,0.0,0.0,0.0,24.6,San Francisco,37.7749,-122.4194
2024-04-20,19.0,10.9,13.8,0.0,0.0,0.0,23.8,San Francisco,37.7749,-122.4194
2024-04-21,18.6,10.1,14.3,0.0,0.0,0.0,20.0,San Francisco,37.7749,-122.4194
2024-04-22,18.2,10.6,13.7,0.0,0.0,0.0,30.1,San Francisco,37.7749,-122.4194
2024-04-23,17.1,12.2,13.8,0.4,0.4,0.0,28.3,San Francisco,37.7749,-122.4194
2024-04-24,16.2,11.1,13.6,0.1,0.1,0.0,21.0,San Francisco,37.7749,-122.4194
2024-04-25,15.9,10.8,13.1,0.0,0.0,0.0,36.2,San Francisco,37.7749,-122.4194
2024-04-26,16.1,11.3,13.7,0.0,0.0,0.0,37.2,San Francisco,37.7749,-122.4194
2024-04-27,17.2,9.6,13.2,0.0,0.0,0.0,31.7,San Francisco,37.7749,-122.4194
2024-04-28,19.1,10.2,14.3,0.0,0.0,0.0,32.2,San Francisco,37.7749,-122.4194
2024-04-29,19.8,9.1,13.9,0.0,0.0,0.0,34.6,San Francisco,37.7749,-122.4194
2024-04-30,19.0,8.0,13.2,0.0,0.0,0.0,27.9,San Francisco,37.7749,-122.4194
2024-05-01,22.0,8.9,15.1,0.0,0.0,0.0,27.2,San Francisco,37.7749,-122.4194
2024-05-02,21.1,10.4,15.5,0.0,0.0,0.0,30.2,San Francisco,37.7749,-122.4194
2024-05-03,19.4,10.1,14.2,0.0,0.0,0.0,30.9,San Francisco,37.7749,-122.4194
2024-05-04,12.6,9.4,11.6,20.8,20.8,0.0,33.3,San Francisco,37.7749,-122.4194
2024-05-05,13.8,8.6,11.0,0.0,0.0,0.0,33.4,San Francisco,37.7749,-122.4194
2024-05-06,14.2,9.0,11.8,0.0,0.0,0.0,29.7,San Francisco,37.7749,-122.4194
2024-05-07,17.0,8.8,13.1,0.0,0.0,0.0,30.2,San Francisco,37.7749,-122.4194
2024-05-08,25.5,9.9,18.5,0.0,0.0,0.0,29.5,San Francisco,37.7749,-122.4194
2024-05-09,28.3,13.6,18.8,0.0,0.0,0.0,29.0,San Francisco,37.7749,-122.4194
2024-05-10,22.0,10.4,15.5,0.0,0.0,0.0,24.7,San Francisco,37.7749,-122.4194
2024-05-11,19.7,11.9,14.9,0.0,0.0,0.0,25.0,San Francisco,37.7749,-122.4194
2024-05-12,16.3,11.1,13.8,0.0,0.0,0.0,27.9,San Francisco,37.7749,-122.4194
2024-05-13,15.4,10.8,13.0,0.0,0.0,0.0,25.3,San Francisco,37.7749,-122.4194
2024-05-14,15.9,10.2,12.7,0.0,0.0,0.0,25.9,San Francisco,37.7749,-122.4194
2024-05-15,16.2,10.9,13.3,0.0,0.0,0.0,29.4,San Francisco,37.7749,-122.4194
2024-05-16,16.9,12.0,13.9,0.0,0.0,0.0,27.9,San Francisco,37.7749,-122.4194
2024-05-17,17.3,11.5,13.6,0.0,0.0,0.0,25.6,San Francisco,37.7749,-122.4194
2024-05-18,16.7,11.1,13.2,0.0,0.0,0.0,31.2,San Francisco,37.7749,-122.4194
2024-05-19,18.1,9.6,13.2,0.0,0.0,0.0,28.4,San Francisco,37.7749,-122.4194
2024-05-20,18.0,9.1,13.4,0.0,0.0,0.0,25.9,San Francisco,37.7749,-122.4194
2024-05-21,22.5,9.9,15.3,0.0,0.0,0.0,30.4,San Francisco,37.7749,-122.4194
2024-05-22,22.4,10.6,15.9,0.0,0.0,0.0,28.4,San Francisco,37.7749,-122.4194
2024-05-23,19.5,10.4,14.6,0.0,0.0,0.0,32.4,San Francisco,37.7749,-122.4194
2024-05-24,14.6,10.1,12.2,0.0,0.0,0.0,38.8,San Francisco,37.7749,-122.4194
2024-05-25,15.2,10.6,12.4,0.0,0.0,0.0,35.2,San Francisco,37.7749,-122.4194
2024-05-26,17.9,9.7,13.0,0.0,0.0,0.0,23.7,San Francisco,37.7749,-122.4194
2024-05-27,15.5,10.2,12.7,0.0,0.0,0.0,26.9,San Francisco,37.7749,-122.4194
2024-05-28,19.7,10.8,14.4,0.0,0.0,0.0,31.3,San Francisco,37.7749,-122.4194
2024-05-29,24.0,10.2,16.6,0.0,0.0,0.0,27.2,San Francisco,37.7749,-122.4194
2024-05-30,21.0,10.9,15.9,0.0,0.0,0.0,24.9,San Francisco,37.7749,-122.4194
2024-05-31,18.5,11.9,14.6,0.0,0.0,0.0,29.2,San Francisco,37.7749,-122.4194
2024-06-01,21.1,11.4,15.4,0.0,0.0,0.0,40.7,San Francisco,37.7749,-122.4194
2024-06-02,20.9,12.1,15.7,0.0,0.0,0.0,35.9,San Francisco,37.7749,-122.4194
2024-06-03,17.1,12.6,14.9,0.0,0.0,0.0,31.3,San Francisco,37.7749,-122.4194
2024-06-04,30.5,11.3,19.8,0.0,0.0,0.0,39.8,San Francisco,37.7749,-122.4194
2024-06-05,24.5,13.8,18.4,0.0,0.0,0.0,23.3,San Francisco,37.7749,-122.4194
2024-06-06,17.0,12.4,14.8,0.0,0.0,0.0,30.1,San Francisco,37.7749,-122.4194
2024-06-07,18.0,12.0,14.6,0.0,0.0,0.0,33.7,San Francisco,37.7749,-122.4194
2024-06-08,17.9,12.2,14.5,0.0,0.0,0.0,34.2,San Francisco,37.7749,-122.4194
2024-06-09,19.5,12.4,14.8,0.0,0.0,0.0,31.9,San Francisco,37.7749,-122.4194
2024-06-10,18.0,11.9,14.5,0.0,0.0,0.0,27.1,San Francisco,37.7749,-122.4194
2024-06-11,24.0,11.9,17.2,0.0,0.0,0.0,23.5,San Francisco,37.7749,-122.4194
2024-06-12,18.9,12.6,15.2,0.0,0.0,0.0,34.4,San Francisco,37.7749,-122.4194
2024-06-13,16.2,11.6,13.6,0.0,0.0,0.0,32.5,San Francisco,37.7749,-122.4194
2024-06-14,22.9,11.5,15.9,0.0,0.0,0.0,33.4,San Francisco,37.7749,-122.4194
2024-06-15,23.7,11.4,16.7,0.0,0.0,0.0,34.8,San Francisco,37.7749,-122.4194
2024-06-16,23.8,11.8,16.7,0.0,0.0,0.0,41.8,San Francisco,37.7749,-122.4194
2024-06-17,24.1,11.9,17.8,0.0,0.0,0.0,35.2,San Francisco,37.7749,-122.4194
2024-06-18,21.9,11.6,16.4,0.0,0.0,0.0,30.2,San Francisco,37.7749,-122.4194
2024-06-19,15.8,11.3,13.3,0.0,0.0,0.0,33.2,San Francisco,37.7749,-122.4194
2024-06-20,16.6,10.8,12.9,0.0,0.0,0.0,30.6,San Francisco,37.7749,-122.4194
2024-06-21,16.2,11.6,13.6,0.0,0.0,0.0,28.8,San Francisco,37.7749,-122.4194
2024-06-22,18.5,11.4,14.5,0.0,0.0,0.0,23.9,San Francisco,37.7749,-122.4194
2024-06-23,17.2,11.6,14.2,0.0,0.0,0.0,27.1,San Francisco,37.7749,-122.4194
2024-06-24,18.0,11.6,14.0,0.0,0.0,0.0,25.0,San Francisco,37.7749,-122.4194
2024-06-25,17.5,11.4,14.1,0.0,0.0,0.0,29.5,San Francisco,37.7749,-122.4194
2024-06-26,18.2,11.6,14.3,0.0,0.0,0.0,34.5,San Francisco,37.7749,-122.4194
2024-06-27,21.9,12.0,16.1,0.0,0.0,0.0,31.0,San Francisco,37.7749,-122.4194
2024-06-28,19.8,11.6,15.3,0.0,0.0,0.0,25.0,San Francisco,37.7749,-122.4194
2024-06-29,19.6,12.1,16.2,0.0,0.0,0.0,28.6,San Francisco,37.7749,-122.4194
2024-06-30,25.2,14.2,19.2,0.0,0.0,0.0,32.0,San Francisco,37.7749,-122.4194
2024-07-01,23.2,12.9,17.8,0.0,0.0,0.0,27.1,San Francisco,37.7749,-122.4194
2024-07-02,23.9,12.9,17.7,0.0,0.0,0.0,26.6,San Francisco,37.7749,-122.4194
2024-07-03,24.5,12.9,17.4,0.0,0.0,0.0,27.2,San Francisco,37.7749,-122.4194
2024-07-04,19.3,12.8,15.8,0.0,0.0,0.0,24.0,San Francisco,37.7749,-122.4194
2024-07-05,20.2,11.9,15.4,0.0,0.0,0.0,28.8,San Francisco,37.7749,-122.4194
2024-07-06,20.7,14.1,17.0,0.0,0.0,0.0,26.8,San Francisco,37.7749,-122.4194
2024-07-07,20.0,13.6,16.1,0.0,0.0,0.0,27.9,San Francisco,37.7749,-122.4194
2024-07-08,18.8,13.0,15.8,0.0,0.0,0.0,29.9,San Francisco,37.7749,-122.4194
2024-07-09,19.3,14.1,16.2,0.0,0.0,0.0,26.0,San Francisco,37.7749,-122.4194
2024-07-10,20.5,13.6,16.5,0.0,0.0,0.0,23.2,San Francisco,37.7749,-122.4194
2024-07-11,21.8,12.7,16.2,0.0,0.0,0.0,25.2,San Francisco,37.7749,-122.4194
2024-07-12,19.0,13.2,15.5,0.0,0.0,0.0,25.5,San Francisco,37.7749,-122.4194
2024-07-13,18.7,11.8,15.0,0.0,0.0,0.0,31.6,San Francisco,37.7749,-122.4194
2024-07-14,18.1,14.1,15.8,0.0,0.0,0.0,26.8,San Francisco,37.7749,-122.4194
2024-07-15,18.5,13.4,15.4,0.0,0.0,0.0,23.8,San Francisco,37.7749,-122.4194
2024-07-16,18.9,13.1,15.9,0.0,0.0,0.0,25.7,San Francisco,37.7749,-122.4194
2024-07-17,21.0,14.1,17.1,0.0,0.0,0.0,31.0,San Francisco,37.7749,-122.4194
2024-07-18,22.8,13.9,17.8,0.0,0.0,0.0,28.9,San Francisco,37.7749,-122.4194
2024-07-19,30.0,14.3,20.4,0.0,0.0,0.0,27.1,San Francisco,37.7749,-122.4194
2024-07-20,25.9,15.1,19.0,0.0,0.0,0.0,29.9,San Francisco,37.7749,-122.4194
2024-07-21,20.9,13.8,16.4,0.0,0.0,0.0,26.6,San Francisco,37.7749,-122.4194
2024-07-22,20.1,13.2,16.0,0.0,0.0,0.0,23.5,San Francisco,37.7749,-122.4194
2024-07-23,22.5,14.1,17.9,0.0,0.0,0.0,25.9,San Francisco,37.7749,-122.4194
2024-07-24,22.1,14.9,18.0,0.0,0.0,0.0,24.6,San Francisco,37.7749,-122.4194
2024-07-25,18.5,13.6,16.0,0.0,0.0,0.0,26.4,San Francisco,37.7749,-122.4194
2024-07-26,18.1,13.5,15.4,0.0,0.0,0.0,34.4,San Francisco,37.7749,-122.4194
2024-07-27,16.7,13.3,14.9,0.4,0.4,0.0,28.4,San Francisco,37.7749,-122.4194
2024-07-28,18.5,13.0,15.1,0.0,0.0,0.0,26.8,San Francisco,37.7749,-122.4194
2024-07-29,18.9,13.6,15.6,0.0,0.0,0.0,32.8,San Francisco,37.7749,-122.4194
2024-07-30,18.8,13.8,15.7,0.0,0.0,0.0,30.0,San Francisco,37.7749,-122.4194
2024-07-31,17.8,13.0,15.1,0.0,0.0,0.0,26.0,San Francisco,37.7749,-122.4194
2024-08-01,18.0,13.3,15.4,0.0,0.0,0.0,26.5,San Francisco,37.7749,-122.4194
2024-08-02,19.6,13.9,16.2,0.0,0.0,0.0,22.6,San Francisco,37.7749,-122.4194
2024-08-03,18.1,14.1,16.1,0.0,0.0,0.0,25.5,San Francisco,37.7749,-122.4194
2024-08-04,17.4,13.4,15.0,0.0,0.0,0.0,31.6,San Francisco,37.7749,-122.4194
2024-08-05,18.6,12.8,15.0,0.0,0.0,0.0,30.3,San Francisco,37.7749,-122.4194
2024-08-06,19.9,13.1,15.7,0.0,0.0,0.0,21.3,San Francisco,37.7749,-122.4194
2024-08-07,18.6,13.6,15.7,0.0,0.0,0.0,28.9,San Francisco,37.7749,-122.4194
2024-08-08,17.0,13.0,14.7,0.0,0.0,0.0,31.4,San Francisco,37.7749,-122.4194
2024-08-09,19.4,12.3,14.7,0.0,0.0,0.0,30.4,San Francisco,37.7749,-122.4194
2024-08-10,21.2,13.0,16.1,0.0,0.0,0.0,27.4,San Francisco,37.7749,-122.4194
2024-08-11,16.1,12.2,14.4,0.0,0.0,0.0,29.4,San Francisco,37.7749,-122.4194
2024-08-12,18.9,13.1,15.5,0.0,0.0,0.0,33.2,San Francisco,37.7749,-122.4194
2024-08-13,23.9,13.3,16.7,0.0,0.0,0.0,25.6,San Francisco,37.7749,-122.4194
2024-08-14,23.6,13.6,17.0,0.0,0.0,0.0,31.7,San Francisco,37.7749,-122.4194
2024-08-15,25.4,13.6,18.1,0.0,0.0,0.0,30.4,San Francisco,37.7749,-122.4194
2024-08-16,24.5,13.8,17.7,0.0,0.0,0.0,29.5,San Francisco,37.7749,-122.4194
2024-08-17,21.1,14.6,17.0,0.0,0.0,0.0,24.7,San Francisco,37.7749,-122.4194
2024-08-18,19.2,13.4,16.3,0.0,0.0,0.0,28.4,San Francisco,37.7749,-122.4194
2024-08-19,22.0,11.8,16.4,0.0,0.0,0.0,30.3,San Francisco,37.7749,-122.4194
2024-08-20,26.0,12.9,18.2,0.0,0.0,0.0,30.6,San Francisco,37.7749,-122.4194
2024-08-21,19.3,14.0,16.3,0.0,0.0,0.0,31.7,San Francisco,37.7749,-122.4194
2024-08-22,19.0,14.1,16.2,0.3,0.3,0.0,30.8,San Francisco,37.7749,-122.4194
2024-08-23,20.5,13.1,16.5,1.1,1.1,0.0,19.3,San Francisco,37.7749,-122.4194
2024-08-24,21.1,15.3,17.8,1.0,1.0,0.0,21.9,San Francisco,37.7749,-122.4194
2024-08-25,22.6,13.1,17.5,0.0,0.0,0.0,25.9,San Francisco,37.7749,-122.4194
2024-08-26,22.4,13.4,17.4,0.0,0.0,0.0,22.0,San Francisco,37.7749,-122.4194
2024-08-27,22.4,13.9,17.1,0.0,0.0,0.0,21.5,San Francisco,37.7749,-122.4194
2024-08-28,22.0,13.9,17.2,0.0,0.0,0.0,23.4,San Francisco,37.7749,-122.4194
2024-08-29,19.1,14.1,16.5,0.0,0.0,0.0,24.2,San Francisco,37.7749,-122.4194
2024-08-30,19.0,14.3,16.5,0.0,0.0,0.0,26.8,San Francisco,37.7749,-122.4194
2024-08-31,19.0,13.4,15.8,0.0,0.0,0.0,28.9,San Francisco,37.7749,-122.4194
2024-09-01,20.4,13.9,16.7,0.0,0.0,0.0,28.8,San Francisco,37.7749,-122.4194
2024-09-02,20.6,14.9,17.3,0.0,0.0,0.0,29.6,San Francisco,37.7749,-122.4194
2024-09-03,30.2,12.8,19.6,0.0,0.0,0.0,25.1,San Francisco,37.7749,-122.4194
2024-09-04,20.1,14.6,16.8,0.0,0.0,0.0,23.5,San Francisco,37.7749,-122.4194
2024-09-05,19.4,13.6,16.4,0.0,0.0,0.0,23.1,San Francisco,37.7749,-122.4194
2024-09-06,20.1,13.6,17.0,0.0,0.0,0.0,25.3,San Francisco,37.7749,-122.4194
2024-09-07,18.3,13.7,16.0,0.0,0.0,0.0,25.5,San Francisco,37.7749,-122.4194
2024-09-08,18.0,13.3,15.3,0.0,0.0,0.0,23.1,San Francisco,37.7749,-122.4194
2024-09-09,18.9,13.1,15.5,0.0,0.0,0.0,22.3,San Francisco,37.7749,-122.4194
2024-09-10,17.5,13.7,15.2,0.0,0.0,0.0,26.3,San Francisco,37.7749,-122.4194
2024-09-11,23.4,13.4,17.5,0.0,0.0,0.0,37.9,San Francisco,37.7749,-122.4194
2024-09-12,21.6,13.4,17.1,0.0,0.0,0.0,23.9,San Francisco,37.7749,-122.4194
2024-09-13,20.6,13.6,16.1,0.0,0.0,0.0,23.1,San Francisco,37.7749,-122.4194
2024-09-14,18.9,12.8,15.3,0.0,0.0,0.0,26.3,San Francisco,37.7749,-122.4194
2024-09-15,18.6,13.1,15.2,0.0,0.0,0.0,38.2,San Francisco,37.7749,-122.4194
2024-09-16,19.4,13.1,15.2,1.9,1.9,0.0,30.4,San Francisco,37.7749,-122.4194
2024-09-17,16.5,12.7,14.5,0.0,0.0,0.0,21.5,San Francisco,37.7749,-122.4194
2024-09-18,20.2,13.8,15.7,1.0,1.0,0.0,20.5,San Francisco,37.7749,-122.4194
2024-09-19,17.2,12.2,14.2,0.0,0.0,0.0,26.5,San Francisco,37.7749,-122.4194
2024-09-20,17.2,12.6,14.5,0.0,0.0,0.0,24.0,San Francisco,37.7749,-122.4194
2024-09-21,19.8,12.7,15.4,0.0,0.0,0.0,24.3,San Francisco,37.7749,-122.4194
2024-09-22,18.9,13.0,14.8,0.0,0.0,0.0,22.4,San Francisco,37.7749,-122.4194
2024-09-23,33.3,11.9,18.5,0.0,0.0,0.0,24.1,San Francisco,37.7749,-122.4194
